product_id,product_name,manufacturer,Capacity,calories,sodium,sugars,protein,category
1693,초록마을유기농현미와코코아의달콤한만남유기농코코아볼,도울바이오푸드영농조합법인,240,402,149,32,7,과자
1694,초이스엘고구마형과자,(주)코스모스제과,350,500,367,20,10,과자
1695,초이스엘왕소라형과자,(주)코스모스제과,53,450,317,20,6.67,과자
1696,초코 알로,(주)자인,30,397,187,19.08,6.94,과자
1697,초코나라,(주)신흥물산,30,500,83,33.33,6.67,과자
1698,초코스마일,LAMERI S.P.A,375,376,40,28.7,8,과자
1699,초코에퐁당현미퍼프,농업회사법인리뉴얼라이프(주),20,445,0,15,10,과자
1700,초코츄러스맛뉴짱,(주)동화씨앤에프,110,503,240,19,6,과자
1701,초코쿠키링(냉동),(주)디엔비,500,403,378,13,6.4,과자
1702,초코트위스트스낵,해당없음,5000,514,0,7,6,과자
1703,초코파이 정 바나나,㈜오리온 제4청주공장,444,465,176,35.14,5.41,과자
1704,초코파이정딸기블라썸,(주)오리온,444,465,149,35.14,5.41,과자
1705,초콜릿청크쿠키생지,해당없음,10200,464,429,33.33,4.76,과자
1706,초콜릿칸투치,해당없음,200,458,94,26,12,과자
1707,쵸코바닐라크런치,(주)지웰,100,581,64,6,4,과자
1708,쵸코하임,(주)크라운제과,47,540,138,36.17,8.51,과자
1709,추억의금풍건빵,(주)금풍제과,165,406,383,19,0,과자
1710,추억의꺼벙이,에코푸드(주),220,445,270,21,9,과자
1711,추억의꽈배기,에코푸드(주),80,458,154,0.4,7.5,과자
1712,추억의콘스낵,동아제과,100,467,665,18,5,과자
1713,출출세포깡간장마요맛,풍전나이스제과(주),75,543,787,4,4,과자
1714,출출세포깡매콤달콤맛,풍전나이스제과(주),75,520,800,5.33,4,과자
1715,출출할때두부과자아몬드,(주)쿠키아,50,552,284,16,8,과자
1716,출출할때두부과자오리지널,(주)쿠키아,50,542,295,18,10,과자
1717,츠마미타네,해당없음,130,492,579,4.3,8.8,과자
1718,치즈 샌드위치,JULIE’S MANUFACTURING SDN.BHD.,126,517,405,19.05,7.14,과자
1719,치즈 프레첼,㈜산과들에,40,513,775,27.5,10,과자
1720,치즈맛 누룽지 크리스피,성찬식품,400,430,58,9,5.25,과자
1721,치즈맛 크리스피라이스,성찬식품,60,428,57,8.33,5,과자
1722,치즈에퐁당현미퍼프,농업회사법인리뉴얼라이프(주),20,460,255,10,5,과자
1723,치즈인치즈 베이글칩,㈜고메베이글 제2공장,60,432,600,18.33,10,과자
1724,치즈잇스낵믹스,해당없음,127,450,1220,2,11,과자
1725,치즈한입크리스피,(주)태광웰푸드,100,545,170,13,5,과자
1726,치킨맛라면스낵,농업회사법인(주)싱싱,50,490,1044,7.2,8,과자
1727,치토스매콤달콤한맛,롯데제과(주),82,579,378,2.44,7.32,과자
1728,치토스스모키바베큐맛,롯데제과(주),82,585,573,2.44,6.71,과자
1729,치토스콘스프맛,롯데제과(주),164,565,480,3,7,과자
1730,치토스후라이드&양념치킨맛,롯데제과(주),80,575,1125,2.5,7.13,과자
1731,치피바베큐향콘칩스,해당없음,110,570,600,0,6.67,과자
1732,친환경찹쌀로만든단팥모나카,리리식품,112,671,250,85.71,7.14,과자
1733,칠리맛 크리스피라이스,성찬식품,60,428,57,10,5,과자
1734,칠리콘스낵,동아제과,90,472,372,3.33,7.78,과자
1735,칠리크랩새우칩,(주)코스모스제과,95,500,832,9.47,4.21,과자
1736,침팬지에너지바(사과&생강),해당없음,1100,416,102,24,17,과자
1737,카라멜꽈배기,풍전나이스제과(주),90,478,311,21.11,3.33,과자
1738,카라멜메이플콘,(주)크라운제과,74,519,230,32.43,2.7,과자
1739,카라멜콘땅콩,(주)크라운제과,24,529,167,29.17,4.17,과자
1740,카레미역부각,빛과소금,50,520,1060,0,10,과자
1741,카르다몸크리스프롤,해당없음,200,402,750,12,10,과자
1742,카사바칩,해당없음,600,550,750,5,0,과자
1743,카스타드 더블초코,롯데제과㈜,230,443,239,34.78,5.65,과자
1744,칵테일믹스,해당없음,200,420,60,9,10,과자
1745,칸츄리콘(콘버터맛),해태제과식품(주),90,583,800,10,3.33,과자
1746,칼라마카,태성제과,130,437,597,1.41,9,과자
1747,캬라멜콘볼,(주)에스디씨,65,508,277,24.62,4.62,과자
1748,커클랜드시그니춰케틀크링클컷칩스,해당없음,907,545,392,0,8,과자
1749,커클랜드시그니춰허니머스타드스낵믹스,해당없음,850,516,690,11,11,과자
1750,커피콩 과자,"GUANGDONG SHANGYI FOODSTUFF CO.,LTD",105,519,229,12.38,7.62,과자
1751,케이준눈을감자,(주)오리온,56,520,733,3.33,6.67,과자
1752,케틀쿡포테이토칩,해당없음,170,533,610,0,7,과자
1753,케틀쿡포테이토칩리듀스드팻,해당없음,170,522,607,0,7,과자
1754,케틀쿡포테이토칩할라피뇨,해당없음,170,497,929,4,7,과자
1755,코다이라이스모찌두부칩,해당없음,500,475,95,1,14,과자
1756,코코넛우리쌀튀일,더업코리아,70,533,166,34.29,5.71,과자
1757,코코넛쿠키용도우,해당없음,5100,438,500,20.9,6,과자
1758,코코아스낵,씨튼장애인직업재활센터씨튼베이커리,70,407,136,24.29,7.14,과자
1759,코코재즈크런치코코넛바이트치아씨드,해당없음,30,600,233,16.67,6.67,과자
1760,콘소메맛콘스타,농업회사법인주식회사명천물산,50,460,900,4,6,과자
1761,콘쌀콘싹,농업회사법인주식회사명천물산,50,480,644,4,6,과자
1762,콘초초코가나슈,(주)크라운제과,66,524,83,25.76,6.06,과자
1763,콘치치즈크림,(주)크라운제과,66,532,197,24.24,6.06,과자
1764,콘칩,(주)코스모스제과,82,549,366,3.66,7.32,과자
1765,콘칩,미찌푸드(주),730,503,487,3.33,6.67,과자
1766,콘칩매콤달콤한맛,롯데제과(주),50,540,840,4,5.4,과자
1767,쿠리시구레,해당없음,600,329,16,39.5,5.8,과자
1768,쿠크다스 커피,㈜크레인제과,289,547,180,37,6,과자
1769,쿠크다스딸기요거트,(주)크라운제과,288,547,220,37,6,과자
1770,큐오큐오코코넛칩스,해당없음,1000,568,178,18,8,과자
1771,크나버 캐쉬 과자,W.U.H.KUCHLE GMBH&CO.KG,12,333,0,0,8.33,과자
1772,크노퍼스,AUGUST STORCK KG,600,544,160,35.2,8.8,과자
1773,크랜베리 앤 애플 프루슬리(씨리얼 바),THE JORDANS&RYVITA COMPANY,180,383,0,27.33,6,과자
1774,크런키그래놀라 빼빼로,롯데제과㈜,39,513,295,30.77,7.69,과자
1775,크레용신짱미니츄잉,해당없음,16,406,22,50,0,과자
1776,크레용신짱브이콘,농업회사법인(주)싱싱,50,426,341,7.4,6.58,과자
1777,크루통,마늘빵집,28,475,468,3.57,10.71,과자
1778,크리스피 라이스,성찬식품,60,442,25,6.67,6.67,과자
1779,크리스피 블랙라이스,성찬식품,60,508,4,11.67,6.67,과자
1780,크리스피 표고버섯 스낵,㈜ 명성식품,30,433,467,40,6.67,과자
1781,크리스피롤21곡,상일식품(주),180,550,117,22.78,4.44,과자
1782,크리스피롤딸기,상일식품(주),100,550,100,19,2,과자
1783,크리스피망고칩스,해당없음,180,401,5,76,3,과자
1784,크리스피믹스(오리지널),해당없음,1500,480,35,5.6,17,과자
1785,크리스피믹스(칠리),해당없음,1500,480,35,5.6,17,과자
1786,크리스피믹스(허니앤머스타드),해당없음,1500,480,35,5.6,17,과자
1787,크리스피바게트크런치바닐라,마늘빵집,55,527,445,7.27,9.09,과자
1788,크리스피코스틱스낵,해당없음,125,542,786,0.6,18,과자
1789,크리스피코스틱스낵(슈가),해당없음,125,487,271,19,13,과자
1790,크리스피코스틱스낵(시나몬),해당없음,125,495,263,18,13,과자
1791,크릭그랜메렌다,빌그린,250,446,150,20,7.5,과자
1792,크림어니언맛감자칩,해태가루비(주),45,589,267,2.22,4.44,과자
1793,큰소리뻥,동성식품,300,467,67,26.67,3.33,과자
1794,클래식브래드스틱,해당없음,200,416,312,3.12,11.92,과자
1795,키딜리셔스아이코코넛롤오리지널,해당없음,54,537,34,23.33,3.15,과자
1796,킷캣 골드 4F,Nestle Australia Ltd,960,533,84,48.89,6.67,과자
1797,타르트쉘스위트라운드,해당없음,2400,444,15,15,6,과자
1798,타르트쉘스위트라지라운드,해당없음,1900,444,15,15,6,과자
1799,타르트쉘스위트미니라운드,해당없음,2400,444,15,15,6,과자
1800,타르트쉘스위트미디움라운드,해당없음,1500,444,15,15,6,과자
1801,타르트쉘초코라운드,해당없음,2400,444,15,15,6,과자
1802,타르트쉘초코미니라운드,해당없음,2400,444,15,15,6,과자
1803,타마리믹스 쌀과자,"THAI-NICHI INDUSTRIES CO.,LTD",180,377,931,2,8,과자
1804,타코야끼볼,해태가루비(주),70,464,471,15.71,5.71,과자
1805,타틀릿사브레필브로,해당없음,3936,460,142,21,8,과자
1806,태양의맛썬,농업회사법인오리온농협(주),64,520,433,6.67,6.67,과자
1807,토끼는거북(초코츄러스맛),미찌푸드(주),70,629,659,4.29,4.29,과자
1808,토레스셀렉타캐비어,해당없음,110,608,392,0,4,과자
1809,토르세티알브로,해당없음,300,477,300,22,4.5,과자
1810,토르세티알카카오,해당없음,300,489,312,22,8,과자
1811,토마토앤오레가노 브루스게타,"COMEX BAKERY, S.L.U.",150,514,1700,4.8,9.4,과자
1812,토스티드크루통,해당없음,500,403,1600,5.3,1.2,과자
1813,토스티토스오리지날또띨라칩,해당없음,284,524,410,0,7.04,과자
1814,톡쏘는 크리스피 표고버섯 스낵,㈜ 명성식품,30,433,200,36.67,6.67,과자
1815,통가든파티스낵,해당없음,500,500,433,6.6,20,과자
1816,통감자,미찌푸드(주),410,537,703,3.33,3.33,과자
1817,통곡물푸레이크,도울바이오푸드영농조합법인,240,400,221,27.92,7.08,과자
1818,통마늘칩,해당없음,8000,431,348,10,14.5,과자
1819,통밀그릴레틴,해당없음,161,402,438,8.1,13,과자
1820,통밀당단백칩넛츠,마늘빵집,45,400,682,11.11,24.44,과자
1821,통밀퐁,영농조합법인산골농장,70,426,11,24.29,10,과자
1822,트래디셔널포테이토칩,해당없음,450,500,370,0.5,6,과자
1823,트위스트,(주)코스모스제과,170,524,247,17.06,6.47,과자
1824,트위스트스낵,해당없음,5000,503,0,8.6,6,과자
1825,티미유기농덕퍼프(사과&딸기),해당없음,60,442,22,6.67,6.67,과자
1826,티카칩스칠로에,해당없음,212,536,247,0.1,6.1,과자
1827,티카칩스팔라피토,해당없음,212,475,65,12.4,3.2,과자
1828,티카칩스푸리오사스,해당없음,135,475,65,12.4,3.2,과자
1829,파래맛전병,호산제과,400,450,133,33.33,10,과자
1830,파를러스크,해당없음,300,433,305,24,8,과자
1831,파를밀크러스크,해당없음,273,433,300,24,8,과자
1832,파를지오리지날,해당없음,799,451,285,25,7,과자
1833,파토리아카사노바산미니아토칸투치,해당없음,200,570,92,36,12,과자
1834,파토리아카사노바아몬드칸투치,해당없음,200,570,9,36,12,과자
1835,파토리아카사노바초콜릿칸투치,해당없음,200,570,9,36,12,과자
1836,파토리아카사노바카카오칸투치,해당없음,200,570,9,36,12,과자
1837,파퍼스케틀콘오리지널스위트,대한푸드텍(주),60,544,538,29.5,5,과자
1838,파퍼스케틀콘카라멜&리얼체다,대한푸드텍(주),60,544,538,29.5,5,과자
1839,판타지믹스,(주)제이앤이,65,500,600,32.31,4.62,과자
1840,팔도깨봉,풍전나이스제과(주),150,500,330,19,4,과자
1841,팔레트,BISCUITERIE LA MERE POULARD,125,520,141,20.48,6.88,과자
1842,팔렛초코,해당없음,125,480,70,27.3,7.3,과자
1843,팜스칩스,해당없음,100,470,28,43,3,과자
1844,팡스타 스틱,"SHANTOU SWEET HAPPINESS CANDY FOOD CO.,LTD",150,504,240,20,8,과자
1845,팥팥인절미볼,(주)태광웰푸드,300,430,420,10,7,과자
1846,패밀리기프트F2,몽샹디저트,716,443,211,35.53,5.98,과자
1847,퍼프 허니,LAMERI S.P.A,375,406,6,48.3,6.6,과자
1848,펭수칼슘을더한왕소라형과자,(주)코스모스제과,900,436,496,16,9.22,과자
1849,펭수칼슘을더한트위스트과자,(주)코스모스제과,900,497,428,16.78,8.44,과자
1850,평창표고랑감자파티,카밀식품,250,438,307,0,1.1,과자
1851,포스틱,(주)농심,156,467,633,4,3.33,과자
1852,포시즌바나나칩,해당없음,5440,509,4,31,0.42,과자
1853,포카칩어니언맛,(주)오리온,66,570,317,2.33,6.67,과자
1854,포카칩오리지널,(주)오리온,66,557,383,1.33,6.67,과자
1855,포켓몬스낵초콜릿향,해당없음,23,574,200,60.87,4.35,과자
1856,포타포타야키,해당없음,122,426,600,16,4,과자
1857,포테이토맛스낵,농업회사법인(주)싱싱,100,431,520,20,7,과자
1858,포테이토스틱스파이시,(주)델토리,30,550,317,3.33,6.67,과자
1859,포테이토스틱오리지널,(주)델토리,30,550,500,3.33,6.67,과자
1860,포테이토칩트러플맛,(주)코스모스제과,120,525,733,2.5,7.5,과자
1861,포테이토크렉커(스캘리언맛),해당없음,51,502,757,7.84,1.18,과자
1862,포테토칩곱창이핫해,(주)농심,60,583,517,5.5,4.5,과자
1863,포테토칩사워크림어니언,(주)농심,125,550,467,5,3.33,과자
1864,포테토칩에그토스트맛,(주)농심,260,575,320,8,4.7,과자
1865,포테토칩엣지통감자구이맛,(주)농심,105,580,390,7,2.2,과자
1866,포테토칩오리지널,(주)농심,390,583,433,0,3.33,과자
1867,포테토칩콘치즈맛,(주)농심,125,550,567,6.67,3.33,과자
1868,폭스포테이토칩,해당없음,300,499,542,0.6,6.5,과자
1869,폰드디타르트퍼브르,해당없음,2400,450,138,21,8,과자
1870,표고버섯스낵,(주)명성식품,25,460,0,28,8,과자
1871,풍년깨전병,주식회사풍년제과,130,434,108,36,9,과자
1872,풍년땅콩전병,주식회사풍년제과,135,458,90,26,11,과자
1873,풍년파래전병,주식회사풍년제과,135,428,98,45,9,과자
1874,퓨어잇 한입에 퐁당 밀크,(주)자인,25,102,63,5,2,과자
1875,퓨어잇 한입에 퐁당 초코,(주)자인,25,102,68,6,2,과자
1876,퓨어잇 한입에 퐁당 치즈,(주)자인,25,100,107,4,2,과자
1877,퓨어잇떡뻥당근쌀과자,농업회사법인한세상(주),30,400,17,0,8,과자
1878,퓨어잇떡뻥당근쌀과자,한세상,30,400,17,0,8,과자
1879,퓨어잇떡뻥바나나쌀과자,농업회사법인한세상(주),30,400,17,0,8,과자
1880,퓨어잇떡뻥바나나쌀과자,한세상,30,400,17,0,8,과자
1881,퓨어잇떡뻥사과쌀과자,농업회사법인한세상(주),30,400,17,0,8,과자
1882,퓨어잇떡뻥사과쌀과자,한세상,30,400,17,0,8,과자
1883,퓨어잇핑거길쭉한석류스틱,(주)자인,30,400,100,6.67,6.67,과자
1884,프레첼 체다치즈맛,㈜삼진씨앤에프,85,459,758,3.53,9.41,과자
1885,프레첼갈릭버터맛,(주)위너스,85,447,788,4.24,8.24,과자
1886,프레첼고다치즈맛,(주)농심,65,517,933,6.67,6.67,과자
1887,프레첼베이컨포테이토맛,해당없음,112,458,900,13.1,9.8,과자
1888,프레첼볼,솜인터내셔널(주),10000,410,917,2,12,과자
1889,프레첼샐러드맛,해당없음,112,467,730,14.8,8.4,과자
1890,프레첼솔티카라멜맛,(주)농심,80,416,425,26.25,3.75,과자
1891,프레첼체다치즈맛,(주)위너스,85,429,706,3.53,8.24,과자
1892,프레첼피자맛,해당없음,112,485,721,16.5,9.3,과자
1893,프레첼허니향머스타드맛,㈜위너스,85,480,182,1.18,3.53,과자
1894,프로틴 크리스피롤 인절미맛,㈜ 개미식품,30,583,433,10,23.33,과자
1895,프로틴 크리스피롤 초코,㈜ 개미식품,30,550,250,10,16.67,과자
1896,프로틴바K아몬드&호박씨,해당없음,30,463,383,21,20,과자
1897,프로틴바이트치즈맛,(주)에스디씨,30,450,1533,6.67,60,과자
1898,프로틴오트바,(주)엄마사랑,27,519,111,22.22,11.11,과자
1899,프로틴칩어니언랜치,(주)에스디씨,40,400,825,5,25,과자
1900,프로틴칩오리지널,(주)제이앤이,50,490,610,2,22,과자
1901,프로틴칩칠리바베큐,(주)에스디씨,40,400,850,5,25,과자
1902,프로틴칩허니갈릭,(주)에스디씨,40,400,1175,5,25,과자
1903,프로틴통밀베이글칩스위트,(주)고메베이글,50,450,480,28,12,과자
1904,프로틴팝치즈볼,(주)에스디씨,30,433,1533,6.67,56.67,과자
1905,프리미엄감자칩,(주)명성식품,55,573,291,1.82,5.45,과자
1906,프리바이오틱스가들어간영양바,(주)엄마사랑,550,432,120,12,8,과자
1907,프리바이오틱스가들어간프로틴너트바그래놀라,(주)엄마사랑,560,500,113,22.5,12.5,과자
1908,프리바이오틱스가들어간프로틴너트바허니버터,(주)엄마사랑,560,525,225,15,15,과자
1909,프린스누들스낵,해당없음,300,420,1000,0,7,과자
1910,프링글스크리미쉬림프,해당없음,110,520,464,4.7,5.1,과자
1911,플라하반 오트밀바 플랩잭스 크랜베리&오렌지,E.Flahavan&Sons Ltd,240,460,194,23.75,0,과자
1912,플랑 납작복숭아,(주)청우식품,160,425,115,30,4,과자
1913,플뢰르드셀쇼콜라,레꼴두스,95,573,563,15.79,7.37,과자
1914,플립즈 카라멜 프레첼,United Bisquits (UK) Limited,90,489,439,38.89,7.78,과자
1915,플립즈 화이트 퍼지 프레첼,United Bisquits (UK) Limited,90,483,467,42.22,7.78,과자
